29-04-20,00:00:02,account, currency, amount, realisedPnl, unrealisedPnl, indicativeTax, unrealisedProfit, walletBalance, marginBalance, marginLeverage, marginUsedPcnt, availableMargin, withdrawableMargin
29-04-20,02:22:00,1350858, XBt, 6770211, 1069, 0, 0, 0, 6771280, 6771280, 0, 0.2799, 4875818, 4875818
29-04-20,02:27:25,1350858, XBt, 6770211, 1432, 565, 0, 0, 6771643, 6772208, 0.21452988449262042, 0.2797, 4877987, 4877987
29-04-20,02:27:26,1350858, XBt, 6770211, 1432, -113, 0, 0, 6771643, 6771530, 0.2144512392324925, 0.2796, 4877873, 4877873
29-04-20,02:27:27,1350858, XBt, 6770211, 1432, -113, 0, 0, 6771643, 6771530, 0.2144512392324925, 0.2587, 5019706, 5019706
29-04-20,02:27:31,1350858, XBt, 6770211, 1432, -113, 0, 0, 6771643, 6771530, 0.2144512392324925, 0.2587, 5019707, 5019707
29-04-20,02:27:36,1350858, XBt, 6770211, 1432, -452, 0, 0, 6771643, 6771191, 0.2144119106963605, 0.2587, 5019367, 5019367
29-04-20,02:27:41,1350858, XBt, 6770211, 1432, -565, 0, 0, 6771643, 6771078, 0.21439880030919745, 0.2587, 5019254, 5019254
29-04-20,02:27:46,1350858, XBt, 6770211, 1432, -904, 0, 0, 6771643, 6770739, 0.21435946652204435, 0.2587, 5018915, 5018915
29-04-20,02:27:51,1350858, XBt, 6770211, 1432, -1356, 0, 0, 6771643, 6770287, 0.21430701534513974, 0.2588, 5018463, 5018463
29-04-20,02:27:56,1350858, XBt, 6770211, 1432, -678, 0, 0, 6771643, 6770965, 0.21438568948443834, 0.2587, 5019141, 5019141
29-04-20,02:28:01,1350858, XBt, 6770211, 1432, -1017, 0, 0, 6771643, 6770626, 0.21434635438436564, 0.2587, 5018802, 5018802
29-04-20,02:28:06,1350858, XBt, 6770211, 1432, -678, 0, 0, 6771643, 6770965, 0.21438568948443834, 0.2587, 5019142, 5019142
29-04-20,02:28:11,1350858, XBt, 6770211, 1432, -904, 0, 0, 6771643, 6770739, 0.21435946652204435, 0.2587, 5018915, 5018915
29-04-20,02:28:16,1350858, XBt, 6770211, 1432, -1017, 0, 0, 6771643, 6770626, 0.21434635438436564, 0.2587, 5018802, 5018802
29-04-20,02:28:36,1350858, XBt, 6770211, 1432, -1017, 0, 0, 6771643, 6770626, 0.21434635438436564, 0.2587, 5018803, 5018803
