07-05-20,00:00:03,account, currency, amount, realisedPnl, unrealisedPnl, indicativeTax, unrealisedProfit, walletBalance, marginBalance, marginLeverage, marginUsedPcnt, availableMargin, withdrawableMargin
07-05-20,00:40:04,1350858, XBt, 4364024, -587, 0, 0, 0, 4363437, 4363437, 0, 0.2774, 3152915, 3152915
07-05-20,00:42:03,1350858, XBt, 4364024, -353, 1032, 0, 0, 4363671, 4364703, 0.21437426555712955, 0.2774, 3153851, 3153851
07-05-20,00:42:06,1350858, XBt, 4364024, -353, 774, 0, 0, 4363671, 4364445, 0.21444605213263085, 0.2774, 3153851, 3153851
07-05-20,00:42:11,1350858, XBt, 4364024, -353, 602, 0, 0, 4363671, 4364273, 0.21449391456492295, 0.2773, 3153851, 3153851
07-05-20,00:42:21,1350858, XBt, 4364024, -353, 688, 0, 0, 4363671, 4364359, 0.2144699828772106, 0.2774, 3153851, 3153851
07-05-20,00:42:26,1350858, XBt, 4364024, -353, 602, 0, 0, 4363671, 4364273, 0.21449391456492295, 0.2773, 3153851, 3153851
07-05-20,00:42:36,1350858, XBt, 4364024, -353, 344, 0, 0, 4363671, 4364015, 0.21456571528741308, 0.2773, 3153851, 3153851
07-05-20,00:43:06,1350858, XBt, 4364024, -353, 258, 0, 0, 4363671, 4363929, 0.21458965074821337, 0.2773, 3153851, 3153851
07-05-20,00:43:11,1350858, XBt, 4364024, -353, 172, 0, 0, 4363671, 4363843, 0.21461358715242504, 0.2773, 3153851, 3153851
07-05-20,00:43:16,1350858, XBt, 4364024, -353, 258, 0, 0, 4363671, 4363929, 0.21458965074821337, 0.2773, 3153851, 3153851
07-05-20,00:43:21,1350858, XBt, 4364024, -353, 172, 0, 0, 4363671, 4363843, 0.21461358715242504, 0.2773, 3153851, 3153851
07-05-20,00:43:26,1350858, XBt, 4364024, -353, 86, 0, 0, 4363671, 4363757, 0.21463752450010393, 0.2773, 3153851, 3153851
07-05-20,00:43:31,1350858, XBt, 4364024, -353, -344, 0, 0, 4363671, 4363327, 0.21475722539245856, 0.2773, 3153506, 3153506
07-05-20,00:43:36,1350858, XBt, 4364024, -353, -258, 0, 0, 4363671, 4363413, 0.21473328332660696, 0.2773, 3153593, 3153593
07-05-20,00:43:41,1350858, XBt, 4364024, -353, -172, 0, 0, 4363671, 4363499, 0.21470934220450147, 0.2773, 3153679, 3153679
07-05-20,00:43:56,1350858, XBt, 4364024, -353, -258, 0, 0, 4363671, 4363413, 0.21473328332660696, 0.2773, 3153592, 3153592
07-05-20,00:44:01,1350858, XBt, 4364024, -353, -430, 0, 0, 4363671, 4363241, 0.2147811684021121, 0.2773, 3153420, 3153420
07-05-20,00:44:06,1350858, XBt, 4364024, -353, -774, 0, 0, 4363671, 4362897, 0.21487694987986194, 0.2773, 3153076, 3153076
07-05-20,00:44:21,1350858, XBt, 4364024, -353, -602, 0, 0, 4363671, 4363069, 0.21482905725304827, 0.2773, 3153248, 3153248
07-05-20,00:44:26,1350858, XBt, 4364024, -353, -172, 0, 0, 4363671, 4363499, 0.21470934220450147, 0.2773, 3153678, 3153678
07-05-20,00:44:36,1350858, XBt, 4364024, -353, -172, 0, 0, 4363671, 4363499, 0.21470934220450147, 0.2773, 3153679, 3153679
07-05-20,00:45:01,1350858, XBt, 4364024, -353, -258, 0, 0, 4363671, 4363413, 0.21473328332660696, 0.2773, 3153592, 3153592
07-05-20,00:45:06,1350858, XBt, 4364024, -353, -688, 0, 0, 4363671, 4362983, 0.2148530030944425, 0.2773, 3153162, 3153162
07-05-20,00:45:11,1350858, XBt, 4364024, -353, -602, 0, 0, 4363671, 4363069, 0.21482905725304827, 0.2773, 3153248, 3153248
07-05-20,00:45:26,1350858, XBt, 4364024, -353, -774, 0, 0, 4363671, 4362897, 0.21487694987986194, 0.2773, 3153075, 3153075
07-05-20,00:45:31,1350858, XBt, 4364024, -353, -602, 0, 0, 4363671, 4363069, 0.21482905725304827, 0.2773, 3153248, 3153248
07-05-20,00:45:41,1350858, XBt, 4364024, -353, -516, 0, 0, 4363671, 4363155, 0.21480511235562338, 0.2773, 3153334, 3153334
07-05-20,00:45:51,1350858, XBt, 4364024, -353, -516, 0, 0, 4363671, 4363155, 0.21480511235562338, 0.2773, 3153335, 3153335
07-05-20,00:45:56,1350858, XBt, 4364024, -33, 0, 0, 0, 4363991, 4363991, 0, 0.2749, 3164249, 3164249
07-05-20,00:45:58,1350858, XBt, 4364024, -33, 0, 0, 0, 4363991, 4363991, 0, 0.2003, 3489987, 3489987
07-05-20,00:49:02,1350858, XBt, 4364024, -33, 0, 0, 0, 4363991, 4363991, 0, 0, 4363991, 4363991
07-05-20,01:43:13,1350858, XBt, 4364024, -33, 0, 0, 0, 4363991, 4363991, 0, 0, 4363886, 4363886
