24-04-20,00:00:02,account, currency, amount, realisedPnl, unrealisedPnl, indicativeTax, unrealisedProfit, walletBalance, marginBalance, marginLeverage, marginUsedPcnt, availableMargin, withdrawableMargin
24-04-20,00:00:04,1350858, XBt, 6665379, 26731, -749, 0, 0, 6692110, 6691361, 0.21355670393511872, 0.2574, 4969200, 4969200
24-04-20,00:00:05,1350858, XBt, 6665379, 26731, -749, 0, 0, 6692110, 6691361, 0.21355670393511872, 0.2574, 4969200, 4969200
24-04-20,00:00:07,1350858, XBt, 6665379, 26731, -1498, 0, 0, 6692110, 6690612, 0.21346866325531955, 0.2574, 4968450, 4968450
24-04-20,00:00:08,1350858, XBt, 6665379, 26731, -1498, 0, 0, 6692110, 6690612, 0.21346866325531955, 0.2574, 4968450, 4968450
24-04-20,00:00:11,1350858, XBt, 6665379, 26731, -1284, 0, 0, 6692110, 6690826, 0.2134938197466202, 0.2574, 4968664, 4968664
24-04-20,00:00:12,1350858, XBt, 6665379, 26731, -1284, 0, 0, 6692110, 6690826, 0.2134938197466202, 0.2574, 4968664, 4968664
24-04-20,00:00:16,1350858, XBt, 6665379, 26731, -856, 0, 0, 6692110, 6691254, 0.21354412790188507, 0.2574, 4969093, 4969093
24-04-20,00:00:16,1350858, XBt, 6665379, 26731, -856, 0, 0, 6692110, 6691254, 0.21354412790188507, 0.2574, 4969093, 4969093
24-04-20,00:00:26,1350858, XBt, 6665379, 26731, -1070, 0, 0, 6692110, 6691040, 0.21351897462875727, 0.2574, 4968878, 4968878
24-04-20,00:00:26,1350858, XBt, 6665379, 26731, -1070, 0, 0, 6692110, 6691040, 0.21351897462875727, 0.2574, 4968878, 4968878
24-04-20,00:00:31,1350858, XBt, 6665379, 27409, 0, 0, 0, 6692788, 6692788, 0, 0.255, 4986009, 4986009
24-04-20,00:00:31,1350858, XBt, 6665379, 27409, 0, 0, 0, 6692788, 6692788, 0, 0.255, 4986009, 4986009
24-04-20,00:00:33,1350858, XBt, 6665379, 27409, 0, 0, 0, 6692788, 6692788, 0, 0.2085, 5297602, 5297602
24-04-20,00:00:34,1350858, XBt, 6665379, 27409, 0, 0, 0, 6692788, 6692788, 0, 0.2085, 5297602, 5297602
24-04-20,00:01:44,1350858, XBt, 6665379, 27675, 160, 0, 0, 6693054, 6693214, 0.15946897858039502, 0.2083, 5299217, 5299217
24-04-20,00:01:44,1350858, XBt, 6665379, 27675, 160, 0, 0, 6693054, 6693214, 0.15946897858039502, 0.2083, 5299217, 5299217
24-04-20,00:01:46,1350858, XBt, 6665379, 27675, -400, 0, 0, 6693054, 6692654, 0.1593986481297255, 0.2083, 5298816, 5298816
24-04-20,00:01:47,1350858, XBt, 6665379, 27675, -400, 0, 0, 6693054, 6692654, 0.1593986481297255, 0.2083, 5298816, 5298816
24-04-20,00:01:48,1350858, XBt, 6665379, 27675, -400, 0, 0, 6693054, 6692654, 0.1593986481297255, 0.1921, 5407028, 5407028
24-04-20,00:01:49,1350858, XBt, 6665379, 27675, -400, 0, 0, 6693054, 6692654, 0.1593986481297255, 0.1921, 5407028, 5407028
24-04-20,00:01:53,1350858, XBt, 6665379, 27675, -1200, 0, 0, 6693054, 6691854, 0.1592981556381834, 0.1921, 5406228, 5406228
24-04-20,00:01:54,1350858, XBt, 6665379, 27675, -1200, 0, 0, 6693054, 6691854, 0.1592981556381834, 0.1921, 5406228, 5406228
24-04-20,00:01:56,1350858, XBt, 6665379, 27675, -1280, 0, 0, 6693054, 6691774, 0.15928810506750526, 0.1921, 5406147, 5406147
24-04-20,00:01:57,1350858, XBt, 6665379, 27675, -1280, 0, 0, 6693054, 6691774, 0.15928810506750526, 0.1921, 5406147, 5406147
24-04-20,00:02:01,1350858, XBt, 6665379, 27675, -800, 0, 0, 6693054, 6692254, 0.15934840488720242, 0.1921, 5406628, 5406628
24-04-20,00:02:02,1350858, XBt, 6665379, 27675, -800, 0, 0, 6693054, 6692254, 0.15934840488720242, 0.1921, 5406628, 5406628
24-04-20,00:02:06,1350858, XBt, 6665379, 27675, -1200, 0, 0, 6693054, 6691854, 0.1592981556381834, 0.1921, 5406227, 5406227
24-04-20,00:02:07,1350858, XBt, 6665379, 27675, -1200, 0, 0, 6693054, 6691854, 0.1592981556381834, 0.1921, 5406227, 5406227
24-04-20,00:02:11,1350858, XBt, 6665379, 27675, -800, 0, 0, 6693054, 6692254, 0.15934840488720242, 0.1921, 5406628, 5406628
24-04-20,00:02:12,1350858, XBt, 6665379, 27675, -800, 0, 0, 6693054, 6692254, 0.15934840488720242, 0.1921, 5406628, 5406628
24-04-20,00:02:17,1350858, XBt, 6665379, 27675, -1280, 0, 0, 6693054, 6691774, 0.15928810506750526, 0.1921, 5406147, 5406147
24-04-20,00:02:17,1350858, XBt, 6665379, 27675, -1280, 0, 0, 6693054, 6691774, 0.15928810506750526, 0.1921, 5406147, 5406147
24-04-20,00:02:26,1350858, XBt, 6665379, 27675, -1280, 0, 0, 6693054, 6691774, 0.15928810506750526, 0.1921, 5406148, 5406148
24-04-20,00:02:26,1350858, XBt, 6665379, 27675, -1280, 0, 0, 6693054, 6691774, 0.15928810506750526, 0.1921, 5406148, 5406148
24-04-20,00:02:36,1350858, XBt, 6665379, 27675, -1440, 0, 0, 6693054, 6691614, 0.1592680032052058, 0.1921, 5405987, 5405987
24-04-20,00:02:37,1350858, XBt, 6665379, 27675, -1440, 0, 0, 6693054, 6691614, 0.1592680032052058, 0.1921, 5405987, 5405987
24-04-20,00:02:41,1350858, XBt, 6665379, 27675, -1520, 0, 0, 6693054, 6691534, 0.1592579519135672, 0.1921, 5405907, 5405907
24-04-20,00:02:42,1350858, XBt, 6665379, 27675, -1520, 0, 0, 6693054, 6691534, 0.1592579519135672, 0.1921, 5405907, 5405907
