05-05-20,00:00:05,account, currency, amount, realisedPnl, unrealisedPnl, indicativeTax, unrealisedProfit, walletBalance, marginBalance, marginLeverage, marginUsedPcnt, availableMargin, withdrawableMargin
05-05-20,19:45:07,1350858, XBt, 4364006, 0, 0, 0, 0, 4364006, 4364006, 0, 0, 4363877, 4363877
05-05-20,19:50:17,1350858, XBt, 4364006, 0, 0, 0, 0, 4364006, 4364006, 0, 0, 4364006, 4364006
05-05-20,21:31:12,1350858, XBt, 4364006, 0, 0, 0, 0, 4364006, 4364006, 0, 0, 4363877, 4363877
05-05-20,22:00:36,1350858, XBt, 4364006, -8, 3, 0, 0, 4363998, 4364001, 0.002550641028725704, 0, 4363877, 4363877
05-05-20,22:00:41,1350858, XBt, 4364006, -8, 1, 0, 0, 4363998, 4363999, 0.002551100492919453, 0, 4363877, 4363877
05-05-20,22:00:46,1350858, XBt, 4364006, -8, 3, 0, 0, 4363998, 4364001, 0.002550641028725704, 0, 4363877, 4363877
05-05-20,22:00:56,1350858, XBt, 4364006, -8, 4, 0, 0, 4363998, 4364002, 0.002550411296786757, 0, 4363877, 4363877
05-05-20,22:01:01,1350858, XBt, 4364006, -8, 1, 0, 0, 4363998, 4363999, 0.002551100492919453, 0, 4363877, 4363877
05-05-20,22:01:19,1350858, XBt, 4364006, -8, 2, 0, 0, 4363998, 4364000, 0.002550870760769936, 0, 4363877, 4363877
05-05-20,22:01:26,1350858, XBt, 4364006, -8, 1, 0, 0, 4363998, 4363999, 0.002551100492919453, 0, 4363877, 4363877
05-05-20,22:01:31,1350858, XBt, 4364006, -8, 2, 0, 0, 4363998, 4364000, 0.002550870760769936, 0, 4363877, 4363877
05-05-20,22:01:36,1350858, XBt, 4364006, -8, 1, 0, 0, 4363998, 4363999, 0.002551100492919453, 0, 4363877, 4363877
05-05-20,22:01:41,1350858, XBt, 4364006, -8, 6, 0, 0, 4363998, 4364004, 0.0025499518332247175, 0, 4363877, 4363877
05-05-20,22:01:46,1350858, XBt, 4364006, -8, 9, 0, 0, 4363998, 4364007, 0.0025492626386712947, 0, 4363877, 4363877
05-05-20,22:01:56,1350858, XBt, 4364006, -8, 8, 0, 0, 4363998, 4364006, 0.0025494923700838173, 0, 4363877, 4363877
05-05-20,22:02:06,1350858, XBt, 4364006, -8, 7, 0, 0, 4363998, 4364005, 0.002549722101601625, 0, 4363877, 4363877
05-05-20,22:02:41,1350858, XBt, 4364006, -8, 10, 0, 0, 4363998, 4364008, 0.002549032907364056, 0, 4363877, 4363877
05-05-20,22:02:51,1350858, XBt, 4364006, -8, 8, 0, 0, 4363998, 4364006, 0.0025494923700838173, 0, 4363877, 4363877
05-05-20,22:03:06,1350858, XBt, 4364006, -8, 11, 0, 0, 4363998, 4364009, 0.0025488031761621024, 0, 4363877, 4363877
05-05-20,22:03:11,1350858, XBt, 4364006, -8, 10, 0, 0, 4363998, 4364008, 0.002549032907364056, 0, 4363877, 4363877
05-05-20,22:03:21,1350858, XBt, 4364006, -8, 11, 0, 0, 4363998, 4364009, 0.0025488031761621024, 0, 4363877, 4363877
05-05-20,22:03:26,1350858, XBt, 4364006, -8, 8, 0, 0, 4363998, 4364006, 0.0025494923700838173, 0, 4363877, 4363877
05-05-20,22:03:41,1350858, XBt, 4364006, -8, 9, 0, 0, 4363998, 4364007, 0.0025492626386712947, 0, 4363877, 4363877
05-05-20,22:03:51,1350858, XBt, 4364006, -8, 12, 0, 0, 4363998, 4364010, 0.002548573445065433, 0, 4363877, 4363877
05-05-20,22:04:27,1350858, XBt, 4364006, -8, 9, 0, 0, 4363998, 4364007, 0.0025492626386712947, 0, 4363877, 4363877
05-05-20,22:04:32,1350858, XBt, 4364006, -8, 4, 0, 0, 4363998, 4364002, 0.002550411296786757, 0, 4363877, 4363877
05-05-20,22:04:37,1350858, XBt, 4364006, -8, 5, 0, 0, 4363998, 4364003, 0.0025501815649530946, 0, 4363877, 4363877
05-05-20,22:04:41,1350858, XBt, 4364006, -8, 1, 0, 0, 4363998, 4363999, 0.002551100492919453, 0, 4363877, 4363877
05-05-20,22:04:56,1350858, XBt, 4364006, -8, 4, 0, 0, 4363998, 4364002, 0.002550411296786757, 0, 4363877, 4363877
05-05-20,22:05:02,1350858, XBt, 4364006, -8, 6, 0, 0, 4363998, 4364004, 0.0025499518332247175, 0, 4363877, 4363877
05-05-20,22:05:07,1350858, XBt, 4364006, -8, 7, 0, 0, 4363998, 4364005, 0.002549722101601625, 0, 4363877, 4363877
05-05-20,22:05:11,1350858, XBt, 4364006, -8, 9, 0, 0, 4363998, 4364007, 0.0025492626386712947, 0, 4363877, 4363877
05-05-20,22:05:56,1350858, XBt, 4364006, -8, 7, 0, 0, 4363998, 4364005, 0.002549722101601625, 0, 4363877, 4363877
05-05-20,22:06:01,1350858, XBt, 4364006, -8, 8, 0, 0, 4363998, 4364006, 0.0025494923700838173, 0, 4363877, 4363877
05-05-20,22:06:13,1350858, XBt, 4364006, -8, 6, 0, 0, 4363998, 4364004, 0.0025499518332247175, 0, 4363877, 4363877
05-05-20,22:06:16,1350858, XBt, 4364006, -8, 8, 0, 0, 4363998, 4364006, 0.0025494923700838173, 0, 4363877, 4363877
05-05-20,22:06:26,1350858, XBt, 4364006, -8, 4, 0, 0, 4363998, 4364002, 0.002550411296786757, 0, 4363877, 4363877
05-05-20,22:06:46,1350858, XBt, 4364006, -8, 5, 0, 0, 4363998, 4364003, 0.0025501815649530946, 0, 4363877, 4363877
05-05-20,22:06:51,1350858, XBt, 4364006, -8, 2, 0, 0, 4363998, 4364000, 0.002550870760769936, 0, 4363877, 4363877
05-05-20,22:07:06,1350858, XBt, 4364006, -8, 1, 0, 0, 4363998, 4363999, 0.002551100492919453, 0, 4363877, 4363877
05-05-20,22:07:31,1350858, XBt, 4364006, -8, 0, 0, 0, 4363998, 4363998, 0.002551330225174255, 0, 4363877, 4363877
05-05-20,22:07:36,1350858, XBt, 4364006, -8, -1, 0, 0, 4363998, 4363997, 0.0025515599575343427, 0, 4363875, 4363875
05-05-20,22:07:41,1350858, XBt, 4364006, -8, 1, 0, 0, 4363998, 4363999, 0.002551100492919453, 0, 4363877, 4363877
05-05-20,22:07:46,1350858, XBt, 4364006, -8, -1, 0, 0, 4363998, 4363997, 0.0025515599575343427, 0, 4363875, 4363875
05-05-20,22:07:51,1350858, XBt, 4364006, -8, -1, 0, 0, 4363998, 4363997, 0.0025515599575343427, 0, 4363876, 4363876
05-05-20,22:07:56,1350858, XBt, 4364006, -8, 3, 0, 0, 4363998, 4364001, 0.002550641028725704, 0, 4363877, 4363877
05-05-20,22:08:16,1350858, XBt, 4364006, -8, -1, 0, 0, 4363998, 4363997, 0.0025515599575343427, 0, 4363875, 4363875
05-05-20,22:08:21,1350858, XBt, 4364006, -8, -2, 0, 0, 4363998, 4363996, 0.002551789689999716, 0, 4363874, 4363874
05-05-20,22:08:26,1350858, XBt, 4364006, -8, -1, 0, 0, 4363998, 4363997, 0.0025515599575343427, 0, 4363876, 4363876
05-05-20,22:08:36,1350858, XBt, 4364006, -8, -2, 0, 0, 4363998, 4363996, 0.002551789689999716, 0, 4363874, 4363874
05-05-20,22:08:41,1350858, XBt, 4364006, -8, -3, 0, 0, 4363998, 4363995, 0.002552019422570374, 0, 4363873, 4363873
05-05-20,22:08:46,1350858, XBt, 4364006, -8, -3, 0, 0, 4363998, 4363995, 0.002552019422570374, 0, 4363874, 4363874
05-05-20,22:08:51,1350858, XBt, 4364006, -8, -4, 0, 0, 4363998, 4363994, 0.002552249155246318, 0, 4363872, 4363872
05-05-20,22:09:01,1350858, XBt, 4364006, -8, -4, 0, 0, 4363998, 4363994, 0.002552249155246318, 0, 4363873, 4363873
05-05-20,22:09:11,1350858, XBt, 4364006, -8, -6, 0, 0, 4363998, 4363992, 0.0025527086209140622, 0, 4363870, 4363870
05-05-20,22:09:16,1350858, XBt, 4364006, -8, -7, 0, 0, 4363998, 4363991, 0.0025529383539058628, 0, 4363869, 4363869
05-05-20,22:09:21,1350858, XBt, 4364006, -8, -7, 0, 0, 4363998, 4363991, 0.0025529383539058628, 0, 4363870, 4363870
05-05-20,22:09:26,1350858, XBt, 4364006, -8, -8, 0, 0, 4363998, 4363990, 0.0025531680870029493, 0, 4363868, 4363868
05-05-20,22:09:31,1350858, XBt, 4364006, -8, -7, 0, 0, 4363998, 4363991, 0.0025529383539058628, 0, 4363870, 4363870
05-05-20,22:09:41,1350858, XBt, 4364006, -8, -5, 0, 0, 4363998, 4363993, 0.0025524788880275473, 0, 4363872, 4363872
05-05-20,22:09:46,1350858, XBt, 4364006, -8, -6, 0, 0, 4363998, 4363992, 0.0025527086209140622, 0, 4363870, 4363870
05-05-20,22:09:51,1350858, XBt, 4364006, -8, -8, 0, 0, 4363998, 4363990, 0.0025531680870029493, 0, 4363868, 4363868
05-05-20,22:10:06,1350858, XBt, 4364006, -8, -12, 0, 0, 4363998, 4363986, 0.0025540870204441538, 0, 4363864, 4363864
05-05-20,22:10:11,1350858, XBt, 4364006, -8, -41, 0, 0, 4363998, 4363957, 0.0025607493382725816, 0, 4363835, 4363835
05-05-20,22:10:15,1350858, XBt, 4364006, -8, -41, 0, 0, 4363998, 4363957, 0.0025607493382725816, 0, 4363836, 4363836
05-05-20,22:10:16,1350858, XBt, 4364006, -8, -60, 0, 0, 4363998, 4363938, 0.002565114353137006, 0, 4363816, 4363816
05-05-20,22:10:20,1350858, XBt, 4364006, -8, -60, 0, 0, 4363998, 4363938, 0.002565114353137006, 0, 4363817, 4363817
05-05-20,22:10:21,1350858, XBt, 4364006, -8, -64, 0, 0, 4363998, 4363934, 0.0025660333084780843, 0, 4363812, 4363812
05-05-20,22:10:25,1350858, XBt, 4364006, -8, -64, 0, 0, 4363998, 4363934, 0.0025660333084780843, 0, 4363813, 4363813
05-05-20,22:10:26,1350858, XBt, 4364006, -8, -59, 0, 0, 4363998, 4363939, 0.002564884614564961, 0, 4363818, 4363818
05-05-20,22:10:31,1350858, XBt, 4364006, -8, -57, 0, 0, 4363998, 4363941, 0.0025644251377367386, 0, 4363820, 4363820
05-05-20,22:10:36,1350858, XBt, 4364006, -8, -58, 0, 0, 4363998, 4363940, 0.002564654876098205, 0, 4363818, 4363818
05-05-20,22:10:41,1350858, XBt, 4364006, -8, -64, 0, 0, 4363998, 4363934, 0.0025660333084780843, 0, 4363812, 4363812
05-05-20,22:10:46,1350858, XBt, 4364006, -8, -59, 0, 0, 4363998, 4363939, 0.002564884614564961, 0, 4363818, 4363818
05-05-20,22:10:51,1350858, XBt, 4364006, -8, -55, 0, 0, 4363998, 4363943, 0.002563965661329674, 0, 4363822, 4363822
05-05-20,22:10:56,1350858, XBt, 4364006, -8, -62, 0, 0, 4363998, 4363936, 0.0025655738305969656, 0, 4363814, 4363814
05-05-20,22:11:01,1350858, XBt, 4364006, -8, -52, 0, 0, 4363998, 4363946, 0.0025632764475087455, 0, 4363825, 4363825
05-05-20,22:11:06,1350858, XBt, 4364006, -8, -51, 0, 0, 4363998, 4363947, 0.0025630467097790145, 0, 4363826, 4363826
05-05-20,22:11:11,1350858, XBt, 4364006, -8, -50, 0, 0, 4363998, 4363948, 0.002562816972154572, 0, 4363827, 4363827
05-05-20,22:11:16,1350858, XBt, 4364006, -8, -56, 0, 0, 4363998, 4363942, 0.0025641953994805615, 0, 4363820, 4363820
05-05-20,22:11:21,1350858, XBt, 4364006, -8, -54, 0, 0, 4363998, 4363944, 0.002563735923284075, 0, 4363823, 4363823
05-05-20,22:11:26,1350858, XBt, 4364006, -8, -50, 0, 0, 4363998, 4363948, 0.002562816972154572, 0, 4363827, 4363827
05-05-20,22:11:31,1350858, XBt, 4364006, -8, -60, 0, 0, 4363998, 4363938, 0.002565114353137006, 0, 4363816, 4363816
05-05-20,22:11:36,1350858, XBt, 4364006, -8, -61, 0, 0, 4363998, 4363937, 0.002565344091814341, 0, 4363815, 4363815
05-05-20,22:11:41,1350858, XBt, 4364006, -8, -61, 0, 0, 4363998, 4363937, 0.002565344091814341, 0, 4363816, 4363816
05-05-20,22:11:46,1350858, XBt, 4364006, -8, -67, 0, 0, 4363998, 4363931, 0.0025667225260894364, 0, 4363809, 4363809
05-05-20,22:11:47,1350858, XBt, 4364006, -8, -67, 0, 0, 4363998, 4363931, 0.0025667225260894364, 0, 4363810, 4363810
05-05-20,22:11:51,1350858, XBt, 4364006, -8, -68, 0, 0, 4363998, 4363930, 0.0025669522655038003, 0, 4363808, 4363808
05-05-20,22:11:52,1350858, XBt, 4364006, -8, -68, 0, 0, 4363998, 4363930, 0.0025669522655038003, 0, 4363809, 4363809
05-05-20,22:11:57,1350858, XBt, 4364006, -8, -64, 0, 0, 4363998, 4363934, 0.0025660333084780843, 0, 4363813, 4363813
05-05-20,22:12:02,1350858, XBt, 4364006, -8, -61, 0, 0, 4363998, 4363937, 0.002565344091814341, 0, 4363816, 4363816
05-05-20,22:12:07,1350858, XBt, 4364006, -8, -64, 0, 0, 4363998, 4363934, 0.0025660333084780843, 0, 4363812, 4363812
