20-04-20,00:00:02,account, currency, amount, realisedPnl, unrealisedPnl, indicativeTax, unrealisedProfit, walletBalance, marginBalance, marginLeverage, marginUsedPcnt, availableMargin, withdrawableMargin
20-04-20,10:44:01,1350858, XBt, 6671135, 3374, 0, 0, 0, 6674509, 6674509, 0, 0.2801, 4804647, 4804647
20-04-20,10:44:02,1350858, XBt, 6671135, 3374, 0, 0, 0, 6674509, 6674509, 0, 0.2801, 4804647, 4804647
20-04-20,10:56:22,1350858, XBt, 6671135, 3730, -1616, 0, 0, 6674865, 6673249, 0.21354051077668465, 0.2797, 4806849, 4806849
20-04-20,10:56:22,1350858, XBt, 6671135, 3730, -1616, 0, 0, 6674865, 6673249, 0.21354051077668465, 0.2567, 4960083, 4960083
20-04-20,10:56:23,1350858, XBt, 6671135, 3730, -1616, 0, 0, 6674865, 6673249, 0.21354051077668465, 0.2567, 4960083, 4960083
20-04-20,10:56:26,1350858, XBt, 6671135, 3730, -1616, 0, 0, 6674865, 6673249, 0.21354051077668465, 0.257, 4958465, 4958465
20-04-20,10:56:27,1350858, XBt, 6671135, 3730, -1616, 0, 0, 6674865, 6673249, 0.21354051077668465, 0.257, 4958465, 4958465
20-04-20,10:56:31,1350858, XBt, 6671135, 3730, -1616, 0, 0, 6674865, 6673249, 0.21354051077668465, 0.257, 4958466, 4958466
20-04-20,10:56:32,1350858, XBt, 6671135, 3730, -1616, 0, 0, 6674865, 6673249, 0.21354051077668465, 0.257, 4958466, 4958466
20-04-20,10:56:41,1350858, XBt, 6671135, 3730, -2121, 0, 0, 6674865, 6672744, 0.21348099072885157, 0.257, 4957960, 4957960
20-04-20,10:56:42,1350858, XBt, 6671135, 3730, -2121, 0, 0, 6674865, 6672744, 0.21348099072885157, 0.257, 4957960, 4957960
20-04-20,10:56:51,1350858, XBt, 6671135, 3730, -2020, 0, 0, 6674865, 6672845, 0.21349289545913325, 0.257, 4958061, 4958061
20-04-20,10:56:52,1350858, XBt, 6671135, 3730, -2020, 0, 0, 6674865, 6672845, 0.21349289545913325, 0.257, 4958061, 4958061
20-04-20,10:56:56,1350858, XBt, 6671135, 3730, -1818, 0, 0, 6674865, 6673047, 0.21351670383859128, 0.257, 4958263, 4958263
20-04-20,10:56:56,1350858, XBt, 6671135, 3730, -1818, 0, 0, 6674865, 6673047, 0.21351670383859128, 0.257, 4958263, 4958263
20-04-20,10:57:01,1350858, XBt, 6671135, 3730, -1616, 0, 0, 6674865, 6673249, 0.21354051077668465, 0.257, 4958465, 4958465
20-04-20,10:57:02,1350858, XBt, 6671135, 3730, -1616, 0, 0, 6674865, 6673249, 0.21354051077668465, 0.257, 4958465, 4958465
20-04-20,10:57:06,1350858, XBt, 6671135, 3730, -1414, 0, 0, 6674865, 6673451, 0.21356431627354422, 0.257, 4958668, 4958668
20-04-20,10:57:07,1350858, XBt, 6671135, 3730, -1414, 0, 0, 6674865, 6673451, 0.21356431627354422, 0.257, 4958668, 4958668
20-04-20,10:57:08,1350858, XBt, 6671135, 4490, 0, 0, 0, 6675625, 6675625, 0, 0.2546, 4976191, 4976191
20-04-20,10:57:08,1350858, XBt, 6671135, 4490, 0, 0, 0, 6675625, 6675625, 0, 0.2546, 4976191, 4976191
20-04-20,10:57:13,1350858, XBt, 6671135, 4490, 0, 0, 0, 6675625, 6675625, 0, 0, 6675625, 6675625
20-04-20,10:57:13,1350858, XBt, 6671135, 4490, 0, 0, 0, 6675625, 6675625, 0, 0.2104, 5271096, 5271096
20-04-20,10:57:14,1350858, XBt, 6671135, 4490, 0, 0, 0, 6675625, 6675625, 0, 0.2104, 5271096, 5271096
20-04-20,11:23:52,1350858, XBt, 6671135, 4759, 1064, 0, 0, 6675894, 6676958, 0.16101583984802662, 0.2104, 5272170, 5272170
20-04-20,11:23:53,1350858, XBt, 6671135, 4759, 1064, 0, 0, 6675894, 6676958, 0.16101583984802662, 0.2104, 5272170, 5272170
20-04-20,11:23:56,1350858, XBt, 6671135, 4759, 684, 0, 0, 6675894, 6676578, 0.1610819195102641, 0.2103, 5272170, 5272170
20-04-20,11:23:57,1350858, XBt, 6671135, 4759, 684, 0, 0, 6675894, 6676578, 0.1610819195102641, 0.2103, 5272170, 5272170
20-04-20,11:24:01,1350858, XBt, 6671135, 4759, 760, 0, 0, 6675894, 6676654, 0.16106870297607154, 0.2104, 5272170, 5272170
20-04-20,11:24:01,1350858, XBt, 6671135, 4759, 760, 0, 0, 6675894, 6676654, 0.16106870297607154, 0.2104, 5272170, 5272170
20-04-20,11:24:16,1350858, XBt, 6671135, 4759, 1216, 0, 0, 6675894, 6677110, 0.16098941008909542, 0.2104, 5272170, 5272170
20-04-20,11:24:16,1350858, XBt, 6671135, 4759, 1216, 0, 0, 6675894, 6677110, 0.16098941008909542, 0.2104, 5272170, 5272170
20-04-20,11:24:21,1350858, XBt, 6671135, 4759, 1292, 0, 0, 6675894, 6677186, 0.1609761956608667, 0.2104, 5272170, 5272170
20-04-20,11:24:21,1350858, XBt, 6671135, 4759, 1292, 0, 0, 6675894, 6677186, 0.1609761956608667, 0.2104, 5272170, 5272170
20-04-20,11:24:41,1350858, XBt, 6671135, 4759, 1140, 0, 0, 6675894, 6677034, 0.1610026248181453, 0.2104, 5272170, 5272170
20-04-20,11:24:41,1350858, XBt, 6671135, 4759, 1140, 0, 0, 6675894, 6677034, 0.1610026248181453, 0.2104, 5272170, 5272170
20-04-20,11:24:46,1350858, XBt, 6671135, 4759, 1216, 0, 0, 6675894, 6677110, 0.16098941008909542, 0.2104, 5272170, 5272170
20-04-20,11:24:46,1350858, XBt, 6671135, 4759, 1216, 0, 0, 6675894, 6677110, 0.16098941008909542, 0.2104, 5272170, 5272170
20-04-20,11:24:51,1350858, XBt, 6671135, 4759, 1520, 0, 0, 6675894, 6677414, 0.1609365541810048, 0.2104, 5272170, 5272170
20-04-20,11:24:51,1350858, XBt, 6671135, 4759, 1520, 0, 0, 6675894, 6677414, 0.1609365541810048, 0.2104, 5272170, 5272170
20-04-20,11:24:56,1350858, XBt, 6671135, 4759, 1216, 0, 0, 6675894, 6677110, 0.16098941008909542, 0.2104, 5272170, 5272170
20-04-20,11:24:56,1350858, XBt, 6671135, 4759, 1216, 0, 0, 6675894, 6677110, 0.16098941008909542, 0.2104, 5272170, 5272170
20-04-20,11:25:01,1350858, XBt, 6671135, 4759, 988, 0, 0, 6675894, 6676882, 0.1610290551787496, 0.2104, 5272170, 5272170
20-04-20,11:25:01,1350858, XBt, 6671135, 4759, 988, 0, 0, 6675894, 6676882, 0.1610290551787496, 0.2104, 5272170, 5272170
20-04-20,11:25:06,1350858, XBt, 6671135, 4759, 1064, 0, 0, 6675894, 6676958, 0.16101583984802662, 0.2104, 5272170, 5272170
20-04-20,11:25:07,1350858, XBt, 6671135, 4759, 1064, 0, 0, 6675894, 6676958, 0.16101583984802662, 0.2104, 5272170, 5272170
20-04-20,11:25:31,1350858, XBt, 6671135, 4759, 988, 0, 0, 6675894, 6676882, 0.1610290551787496, 0.2104, 5272170, 5272170
20-04-20,11:25:31,1350858, XBt, 6671135, 4759, 988, 0, 0, 6675894, 6676882, 0.1610290551787496, 0.2104, 5272170, 5272170
20-04-20,11:25:36,1350858, XBt, 6671135, 4759, 1140, 0, 0, 6675894, 6677034, 0.1610026248181453, 0.2104, 5272170, 5272170
20-04-20,11:25:36,1350858, XBt, 6671135, 4759, 1140, 0, 0, 6675894, 6677034, 0.1610026248181453, 0.2104, 5272170, 5272170
20-04-20,11:25:46,1350858, XBt, 6671135, 4759, 1064, 0, 0, 6675894, 6676958, 0.16101583984802662, 0.2104, 5272170, 5272170
20-04-20,11:25:46,1350858, XBt, 6671135, 4759, 1064, 0, 0, 6675894, 6676958, 0.16101583984802662, 0.2104, 5272170, 5272170
20-04-20,11:25:51,1350858, XBt, 6671135, 4759, 1140, 0, 0, 6675894, 6677034, 0.1610026248181453, 0.2104, 5272170, 5272170
20-04-20,11:25:51,1350858, XBt, 6671135, 4759, 1140, 0, 0, 6675894, 6677034, 0.1610026248181453, 0.2104, 5272170, 5272170
20-04-20,11:25:56,1350858, XBt, 6671135, 4759, 1064, 0, 0, 6675894, 6676958, 0.16101583984802662, 0.2104, 5272170, 5272170
20-04-20,11:25:56,1350858, XBt, 6671135, 4759, 1064, 0, 0, 6675894, 6676958, 0.16101583984802662, 0.2104, 5272170, 5272170
20-04-20,11:26:01,1350858, XBt, 6671135, 4759, 988, 0, 0, 6675894, 6676882, 0.1610290551787496, 0.2104, 5272170, 5272170
20-04-20,11:26:01,1350858, XBt, 6671135, 4759, 988, 0, 0, 6675894, 6676882, 0.1610290551787496, 0.2104, 5272170, 5272170
20-04-20,11:26:16,1350858, XBt, 6671135, 4759, 1368, 0, 0, 6675894, 6677262, 0.1609629815334489, 0.2104, 5272170, 5272170
20-04-20,11:26:16,1350858, XBt, 6671135, 4759, 1368, 0, 0, 6675894, 6677262, 0.1609629815334489, 0.2104, 5272170, 5272170
20-04-20,11:26:21,1350858, XBt, 6671135, 4759, 1444, 0, 0, 6675894, 6677338, 0.16094976770683167, 0.2104, 5272170, 5272170
20-04-20,11:26:21,1350858, XBt, 6671135, 4759, 1444, 0, 0, 6675894, 6677338, 0.16094976770683167, 0.2104, 5272170, 5272170
20-04-20,11:26:56,1350858, XBt, 6671135, 4759, 1140, 0, 0, 6675894, 6677034, 0.1610026248181453, 0.2104, 5272170, 5272170
20-04-20,11:26:56,1350858, XBt, 6671135, 4759, 1140, 0, 0, 6675894, 6677034, 0.1610026248181453, 0.2104, 5272170, 5272170
20-04-20,11:27:06,1350858, XBt, 6671135, 4759, 912, 0, 0, 6675894, 6676806, 0.16104227081032457, 0.2104, 5272170, 5272170
20-04-20,11:27:06,1350858, XBt, 6671135, 4759, 912, 0, 0, 6675894, 6676806, 0.16104227081032457, 0.2104, 5272170, 5272170
20-04-20,11:27:11,1350858, XBt, 6671135, 4759, 988, 0, 0, 6675894, 6676882, 0.1610290551787496, 0.2104, 5272170, 5272170
20-04-20,11:27:11,1350858, XBt, 6671135, 4759, 988, 0, 0, 6675894, 6676882, 0.1610290551787496, 0.2104, 5272170, 5272170
20-04-20,11:27:16,1350858, XBt, 6671135, 4759, 836, 0, 0, 6675894, 6676730, 0.1610554867427618, 0.2104, 5272170, 5272170
20-04-20,11:27:16,1350858, XBt, 6671135, 4759, 836, 0, 0, 6675894, 6676730, 0.1610554867427618, 0.2104, 5272170, 5272170
20-04-20,11:27:51,1350858, XBt, 6671135, 4759, 912, 0, 0, 6675894, 6676806, 0.16104227081032457, 0.2104, 5272170, 5272170
20-04-20,11:27:51,1350858, XBt, 6671135, 4759, 912, 0, 0, 6675894, 6676806, 0.16104227081032457, 0.2104, 5272170, 5272170
20-04-20,11:27:56,1350858, XBt, 6671135, 4759, 836, 0, 0, 6675894, 6676730, 0.1610554867427618, 0.2104, 5272170, 5272170
20-04-20,11:27:56,1350858, XBt, 6671135, 4759, 836, 0, 0, 6675894, 6676730, 0.1610554867427618, 0.2104, 5272170, 5272170
20-04-20,11:28:01,1350858, XBt, 6671135, 4759, 912, 0, 0, 6675894, 6676806, 0.16104227081032457, 0.2104, 5272170, 5272170
20-04-20,11:28:01,1350858, XBt, 6671135, 4759, 912, 0, 0, 6675894, 6676806, 0.16104227081032457, 0.2104, 5272170, 5272170
20-04-20,11:28:06,1350858, XBt, 6671135, 4759, 836, 0, 0, 6675894, 6676730, 0.1610554867427618, 0.2104, 5272170, 5272170
20-04-20,11:28:07,1350858, XBt, 6671135, 4759, 836, 0, 0, 6675894, 6676730, 0.1610554867427618, 0.2104, 5272170, 5272170
20-04-20,11:28:11,1350858, XBt, 6671135, 4759, 912, 0, 0, 6675894, 6676806, 0.16104227081032457, 0.2104, 5272170, 5272170
20-04-20,11:28:12,1350858, XBt, 6671135, 4759, 912, 0, 0, 6675894, 6676806, 0.16104227081032457, 0.2104, 5272170, 5272170
20-04-20,11:28:16,1350858, XBt, 6671135, 4759, 760, 0, 0, 6675894, 6676654, 0.16106870297607154, 0.2104, 5272170, 5272170
20-04-20,11:28:17,1350858, XBt, 6671135, 4759, 760, 0, 0, 6675894, 6676654, 0.16106870297607154, 0.2104, 5272170, 5272170
20-04-20,11:28:26,1350858, XBt, 6671135, 4759, 684, 0, 0, 6675894, 6676578, 0.1610819195102641, 0.2103, 5272170, 5272170
20-04-20,11:28:27,1350858, XBt, 6671135, 4759, 684, 0, 0, 6675894, 6676578, 0.1610819195102641, 0.2103, 5272170, 5272170
20-04-20,11:28:31,1350858, XBt, 6671135, 4759, 760, 0, 0, 6675894, 6676654, 0.16106870297607154, 0.2104, 5272170, 5272170
20-04-20,11:28:32,1350858, XBt, 6671135, 4759, 760, 0, 0, 6675894, 6676654, 0.16106870297607154, 0.2104, 5272170, 5272170
20-04-20,11:28:36,1350858, XBt, 6671135, 4759, 608, 0, 0, 6675894, 6676502, 0.1610951363453497, 0.2103, 5272170, 5272170
20-04-20,11:28:36,1350858, XBt, 6671135, 4759, 608, 0, 0, 6675894, 6676502, 0.1610951363453497, 0.2103, 5272170, 5272170
20-04-20,11:28:41,1350858, XBt, 6671135, 4759, 684, 0, 0, 6675894, 6676578, 0.1610819195102641, 0.2103, 5272170, 5272170
20-04-20,11:28:41,1350858, XBt, 6671135, 4759, 684, 0, 0, 6675894, 6676578, 0.1610819195102641, 0.2103, 5272170, 5272170
20-04-20,11:30:06,1350858, XBt, 6671135, 4759, 76, 0, 0, 6675894, 6675970, 0.16118766261681822, 0.2103, 5272170, 5272170
20-04-20,11:30:07,1350858, XBt, 6671135, 4759, 76, 0, 0, 6675894, 6675970, 0.16118766261681822, 0.2103, 5272170, 5272170
20-04-20,11:30:16,1350858, XBt, 6671135, 4759, -152, 0, 0, 6675894, 6675742, 0.16122732124758565, 0.2103, 5272017, 5272017
20-04-20,11:30:16,1350858, XBt, 6671135, 4759, -152, 0, 0, 6675894, 6675742, 0.16122732124758565, 0.2103, 5272017, 5272017
20-04-20,11:30:21,1350858, XBt, 6671135, 4759, -380, 0, 0, 6675894, 6675514, 0.16126698258740826, 0.2103, 5271789, 5271789
20-04-20,11:30:21,1350858, XBt, 6671135, 4759, -380, 0, 0, 6675894, 6675514, 0.16126698258740826, 0.2103, 5271789, 5271789
20-04-20,11:30:26,1350858, XBt, 6671135, 4759, -304, 0, 0, 6675894, 6675590, 0.16125376183977747, 0.2103, 5271866, 5271866
20-04-20,11:30:26,1350858, XBt, 6671135, 4759, -304, 0, 0, 6675894, 6675590, 0.16125376183977747, 0.2103, 5271866, 5271866
20-04-20,11:30:36,1350858, XBt, 6671135, 4759, -684, 0, 0, 6675894, 6675210, 0.16131986858840397, 0.2103, 5271485, 5271485
20-04-20,11:30:37,1350858, XBt, 6671135, 4759, -684, 0, 0, 6675894, 6675210, 0.16131986858840397, 0.2103, 5271485, 5271485
20-04-20,11:30:41,1350858, XBt, 6671135, 4759, -912, 0, 0, 6675894, 6674982, 0.16135953625043484, 0.2103, 5271257, 5271257
20-04-20,11:30:41,1350858, XBt, 6671135, 4759, -912, 0, 0, 6675894, 6674982, 0.16135953625043484, 0.2103, 5271257, 5271257
20-04-20,11:30:51,1350858, XBt, 6671135, 4759, -988, 0, 0, 6675894, 6674906, 0.16137275940664933, 0.2103, 5271181, 5271181
20-04-20,11:30:51,1350858, XBt, 6671135, 4759, -988, 0, 0, 6675894, 6674906, 0.16137275940664933, 0.2103, 5271181, 5271181
20-04-20,11:30:56,1350858, XBt, 6671135, 4759, -532, 0, 0, 6675894, 6675362, 0.16129342498579102, 0.2103, 5271638, 5271638
20-04-20,11:30:56,1350858, XBt, 6671135, 4759, -532, 0, 0, 6675894, 6675362, 0.16129342498579102, 0.2103, 5271638, 5271638
20-04-20,11:31:01,1350858, XBt, 6671135, 4759, -380, 0, 0, 6675894, 6675514, 0.16126698258740826, 0.2103, 5271790, 5271790
20-04-20,11:31:02,1350858, XBt, 6671135, 4759, -380, 0, 0, 6675894, 6675514, 0.16126698258740826, 0.2103, 5271790, 5271790
20-04-20,11:31:16,1350858, XBt, 6671135, 4759, -228, 0, 0, 6675894, 6675666, 0.16124054139317334, 0.2103, 5271942, 5271942
20-04-20,11:31:17,1350858, XBt, 6671135, 4759, -228, 0, 0, 6675894, 6675666, 0.16124054139317334, 0.2103, 5271942, 5271942
20-04-20,11:31:21,1350858, XBt, 6671135, 4759, -532, 0, 0, 6675894, 6675362, 0.16129342498579102, 0.2103, 5271637, 5271637
20-04-20,11:31:22,1350858, XBt, 6671135, 4759, -532, 0, 0, 6675894, 6675362, 0.16129342498579102, 0.2103, 5271637, 5271637
20-04-20,11:31:23,1350858, XBt, 6671135, 5298, 2964, 0, 0, 6676433, 6679397, 0.4835879646021939, 0.2104, 5273795, 5273795
20-04-20,11:31:23,1350858, XBt, 6671135, 5298, 2964, 0, 0, 6676433, 6679397, 0.4835879646021939, 0.2104, 5273795, 5273795
20-04-20,11:31:26,1350858, XBt, 6671135, 5298, 912, 0, 0, 6676433, 6677345, 0.48404388271086785, 0.2101, 5274327, 5274327
20-04-20,11:31:27,1350858, XBt, 6671135, 5298, 912, 0, 0, 6676433, 6677345, 0.48404388271086785, 0.2101, 5274327, 5274327
20-04-20,11:31:31,1350858, XBt, 6671135, 5298, 1140, 0, 0, 6676433, 6677573, 0.483993211305964, 0.2101, 5274327, 5274327
20-04-20,11:31:32,1350858, XBt, 6671135, 5298, 1140, 0, 0, 6676433, 6677573, 0.483993211305964, 0.2101, 5274327, 5274327
20-04-20,11:31:36,1350858, XBt, 6671135, 5298, 912, 0, 0, 6676433, 6677345, 0.48404388271086785, 0.2101, 5274327, 5274327
20-04-20,11:31:37,1350858, XBt, 6671135, 5298, 912, 0, 0, 6676433, 6677345, 0.48404388271086785, 0.2101, 5274327, 5274327
20-04-20,11:31:42,1350858, XBt, 6671135, 5298, 1368, 0, 0, 6676433, 6677801, 0.4839425433612053, 0.2102, 5274327, 5274327
20-04-20,11:31:42,1350858, XBt, 6671135, 5298, 1368, 0, 0, 6676433, 6677801, 0.4839425433612053, 0.2102, 5274327, 5274327
20-04-20,11:31:46,1350858, XBt, 6671135, 5298, 2736, 0, 0, 6676433, 6679169, 0.48363860833585737, 0.2103, 5274327, 5274327
20-04-20,11:31:47,1350858, XBt, 6671135, 5298, 2736, 0, 0, 6676433, 6679169, 0.48363860833585737, 0.2103, 5274327, 5274327
20-04-20,11:31:51,1350858, XBt, 6671135, 5298, 2052, 0, 0, 6676433, 6678485, 0.4837905602842561, 0.2103, 5274327, 5274327
20-04-20,11:31:52,1350858, XBt, 6671135, 5298, 2052, 0, 0, 6676433, 6678485, 0.4837905602842561, 0.2103, 5274327, 5274327
20-04-20,11:32:01,1350858, XBt, 6671135, 5298, 2508, 0, 0, 6676433, 6678941, 0.4836892555271861, 0.2103, 5274327, 5274327
20-04-20,11:32:02,1350858, XBt, 6671135, 5298, 2508, 0, 0, 6676433, 6678941, 0.4836892555271861, 0.2103, 5274327, 5274327
20-04-20,11:32:17,1350858, XBt, 6671135, 5298, 2736, 0, 0, 6676433, 6679169, 0.48363860833585737, 0.2103, 5274327, 5274327
20-04-20,11:32:17,1350858, XBt, 6671135, 5298, 2736, 0, 0, 6676433, 6679169, 0.48363860833585737, 0.2103, 5274327, 5274327
20-04-20,11:32:26,1350858, XBt, 6671135, 5298, 3192, 0, 0, 6676433, 6679625, 0.4835373243258416, 0.2104, 5274327, 5274327
20-04-20,11:32:27,1350858, XBt, 6671135, 5298, 3192, 0, 0, 6676433, 6679625, 0.4835373243258416, 0.2104, 5274327, 5274327
20-04-20,11:32:31,1350858, XBt, 6671135, 5298, 3420, 0, 0, 6676433, 6679853, 0.48348668750644663, 0.2104, 5274327, 5274327
20-04-20,11:32:32,1350858, XBt, 6671135, 5298, 3420, 0, 0, 6676433, 6679853, 0.48348668750644663, 0.2104, 5274327, 5274327
20-04-20,11:32:36,1350858, XBt, 6671135, 5298, 3648, 0, 0, 6676433, 6680081, 0.48343605414365487, 0.2104, 5274327, 5274327
20-04-20,11:32:37,1350858, XBt, 6671135, 5298, 3648, 0, 0, 6676433, 6680081, 0.48343605414365487, 0.2104, 5274327, 5274327
20-04-20,11:32:46,1350858, XBt, 6671135, 5298, 3876, 0, 0, 6676433, 6680309, 0.4833854242371124, 0.2105, 5274327, 5274327
20-04-20,11:32:46,1350858, XBt, 6671135, 5298, 3876, 0, 0, 6676433, 6680309, 0.4833854242371124, 0.2105, 5274327, 5274327
20-04-20,11:32:52,1350858, XBt, 6671135, 5298, 3648, 0, 0, 6676433, 6680081, 0.48343605414365487, 0.2104, 5274327, 5274327
20-04-20,11:32:52,1350858, XBt, 6671135, 5298, 3648, 0, 0, 6676433, 6680081, 0.48343605414365487, 0.2104, 5274327, 5274327
20-04-20,11:32:56,1350858, XBt, 6671135, 5298, 3876, 0, 0, 6676433, 6680309, 0.4833854242371124, 0.2105, 5274327, 5274327
20-04-20,11:32:57,1350858, XBt, 6671135, 5298, 3876, 0, 0, 6676433, 6680309, 0.4833854242371124, 0.2105, 5274327, 5274327
20-04-20,11:33:00,1350858, XBt, 6671135, 7018, 0, 0, 0, 6678153, 6678153, 0, 0.2047, 5310828, 5310828
20-04-20,11:33:00,1350858, XBt, 6671135, 7018, 0, 0, 0, 6678153, 6678153, 0, 0.2047, 5310828, 5310828
20-04-20,11:33:02,1350858, XBt, 6671135, 7018, 0, 0, 0, 6678153, 6678153, 0, 0, 6678153, 6678153
20-04-20,11:33:03,1350858, XBt, 6671135, 7018, 0, 0, 0, 6678153, 6678153, 0, 0, 6678153, 6678153
20-04-20,12:00:12,1350858, XBt, 6678153, 0, 0, 0, 0, 6678153, 6678153, 0, 0, 6678153, 6678153
20-04-20,12:00:13,1350858, XBt, 6678153, 0, 0, 0, 0, 6678153, 6678153, 0, 0, 6678153, 6678153
20-04-20,12:13:02,1350858, XBt, 6678153, 0, 0, 0, 0, 6678153, 6678153, 0, 0.2812, 4800405, 4800405
20-04-20,12:13:02,1350858, XBt, 6678153, 0, 0, 0, 0, 6678153, 6678153, 0, 0.2812, 4800405, 4800405
