25-04-20,00:00:00,account, currency, amount, realisedPnl, unrealisedPnl, indicativeTax, unrealisedProfit, walletBalance, marginBalance, marginLeverage, marginUsedPcnt, availableMargin, withdrawableMargin
25-04-20,11:37:00,1350858, XBt, 6700552, 21578, 0, 0, 0, 6722130, 6722130, 0, 0.2807, 4835462, 4835462
25-04-20,11:38:19,1350858, XBt, 6700552, 21940, 872, 0, 0, 6722492, 6723364, 0.21544289436062067, 0.2806, 4836911, 4836911
25-04-20,11:38:21,1350858, XBt, 6700552, 21940, 218, 0, 0, 6722492, 6722710, 0.21556113531596632, 0.2805, 4836911, 4836911
25-04-20,11:38:27,1350858, XBt, 6700552, 22738, 0, 0, 0, 6723290, 6723290, 0, 0.2781, 4853301, 4853301
25-04-20,11:38:30,1350858, XBt, 6700552, 22738, 0, 0, 0, 6723290, 6723290, 0, 0, 6723290, 6723290
25-04-20,11:38:31,1350858, XBt, 6700552, 22738, 0, 0, 0, 6723290, 6723290, 0, 0.2037, 5353912, 5353912
25-04-20,11:46:06,1350858, XBt, 6700552, 22999, -711, 0, 0, 6723551, 6722840, 0.15573581998084143, 0.2034, 5355492, 5355492
25-04-20,11:46:07,1350858, XBt, 6700552, 22999, -711, 0, 0, 6723551, 6722840, 0.15573581998084143, 0.1877, 5461109, 5461109
25-04-20,11:46:11,1350858, XBt, 6700552, 22999, -869, 0, 0, 6723551, 6722682, 0.15571597764106646, 0.1878, 5460239, 5460239
25-04-20,11:46:41,1350858, XBt, 6700552, 22999, -790, 0, 0, 6723551, 6722761, 0.15572589892753885, 0.1878, 5460318, 5460318
25-04-20,11:47:26,1350858, XBt, 6700552, 22999, -553, 0, 0, 6723551, 6722998, 0.15575566138797006, 0.1878, 5460555, 5460555
25-04-20,11:47:31,1350858, XBt, 6700552, 22999, -632, 0, 0, 6723551, 6722919, 0.15574574080098244, 0.1878, 5460475, 5460475
25-04-20,11:47:41,1350858, XBt, 6700552, 22999, -316, 0, 0, 6723551, 6723235, 0.155785421750095, 0.1878, 5460792, 5460792
25-04-20,11:47:47,1350858, XBt, 6700552, 23497, 0, 0, 0, 6724049, 6724049, 0, 0.1861, 5472878, 5472878
25-04-20,11:47:50,1350858, XBt, 6700552, 23497, 0, 0, 0, 6724049, 6724049, 0, 0.2291, 5183291, 5183291
25-04-20,11:52:47,1350858, XBt, 6700552, 23791, -356, 0, 0, 6724343, 6723987, 0.1752604518717838, 0.2289, 5185069, 5185069
25-04-20,11:52:50,1350858, XBt, 6700552, 23791, -356, 0, 0, 6724343, 6723987, 0.1752604518717838, 0.2112, 5303786, 5303786
25-04-20,11:52:52,1350858, XBt, 6700552, 23791, -534, 0, 0, 6724343, 6723809, 0.17523861846759775, 0.2113, 5303251, 5303251
25-04-20,11:53:06,1350858, XBt, 6700552, 23791, -356, 0, 0, 6724343, 6723987, 0.1752604518717838, 0.2113, 5303429, 5303429
25-04-20,11:53:26,1350858, XBt, 6700552, 23791, -445, 0, 0, 6724343, 6723898, 0.1752495353141883, 0.2113, 5303339, 5303339
25-04-20,11:53:31,1350858, XBt, 6700552, 23791, -623, 0, 0, 6724343, 6723720, 0.17522770133200075, 0.2113, 5303161, 5303161
25-04-20,11:53:34,1350858, XBt, 6700552, 24441, 0, 0, 0, 6724993, 6724993, 0, 0.2093, 5317118, 5317118
25-04-20,11:53:37,1350858, XBt, 6700552, 24441, 0, 0, 0, 6724993, 6724993, 0, 0.2211, 5238119, 5238119
25-04-20,12:00:18,1350858, XBt, 6724993, 0, 0, 0, 0, 6724993, 6724993, 0, 0.2211, 5238119, 5238119
25-04-20,12:26:06,1350858, XBt, 6724993, 0, 0, 0, 0, 6724993, 6724993, 0, 0, 6724993, 6724993
25-04-20,16:18:05,1350858, XBt, 6724993, 0, 0, 0, 0, 6724993, 6724993, 0, 0.2802, 4840927, 4840927
25-04-20,17:01:04,1350858, XBt, 6724993, 0, 0, 0, 0, 6724993, 6724993, 0, 0, 6724993, 6724993
