16-04-20,06:37:32,account, currency, amount, realisedPnl, unrealisedPnl, indicativeTax, unrealisedProfit, walletBalance, marginBalance, marginLeverage, marginUsedPcnt, availableMargin, withdrawableMargin
16-04-20,08:23:27,1350858, XBt, 6434934, 80756, -4462, 0, 0, 6515690, 6511228, 0.6444590789940084, 0.2583, 4829411, 4829411
16-04-20,08:23:32,1350858, XBt, 6434934, 80756, -5626, 0, 0, 6515690, 6510064, 0.6443955082469235, 0.2583, 4828246, 4828246
16-04-20,08:23:37,1350858, XBt, 6434934, 80756, -5335, 0, 0, 6515690, 6510355, 0.6444114030648098, 0.2583, 4828537, 4828537
16-04-20,08:23:41,1350858, XBt, 6434934, 80756, -4753, 0, 0, 6515690, 6510937, 0.6444431884381618, 0.2583, 4829119, 4829119
16-04-20,08:23:46,1350858, XBt, 6434934, 80756, -3880, 0, 0, 6515690, 6511810, 0.6444908558449954, 0.2583, 4829993, 4829993
16-04-20,08:23:51,1350858, XBt, 6434934, 80756, -5335, 0, 0, 6515690, 6510355, 0.6444114030648098, 0.2583, 4828537, 4828537
16-04-20,08:23:56,1350858, XBt, 6434934, 80756, -4462, 0, 0, 6515690, 6511228, 0.6444590789940084, 0.2583, 4829410, 4829410
16-04-20,08:24:01,1350858, XBt, 6434934, 80756, -5044, 0, 0, 6515690, 6510646, 0.6444272964618257, 0.2583, 4828828, 4828828
16-04-20,08:24:06,1350858, XBt, 6434934, 80756, -5044, 0, 0, 6515690, 6510646, 0.6444272964618257, 0.2583, 4828829, 4828829
16-04-20,08:24:11,1350858, XBt, 6434934, 80756, -4753, 0, 0, 6515690, 6510937, 0.6444431884381618, 0.2583, 4829120, 4829120
16-04-20,08:24:16,1350858, XBt, 6434934, 80756, -3298, 0, 0, 6515690, 6512392, 0.6445226270163098, 0.2582, 4830576, 4830576
16-04-20,08:24:21,1350858, XBt, 6434934, 80756, -1843, 0, 0, 6515690, 6513847, 0.6446020301060188, 0.2582, 4832032, 4832032
16-04-20,08:24:26,1350858, XBt, 6434934, 80756, -679, 0, 0, 6515690, 6515011, 0.6446655270420879, 0.2581, 4833196, 4833196
16-04-20,08:24:32,1350858, XBt, 6434934, 80756, 1067, 0, 0, 6515690, 6516757, 0.6447607299152017, 0.2582, 4833876, 4833876
16-04-20,08:24:41,1350858, XBt, 6434934, 80756, 776, 0, 0, 6515690, 6516466, 0.6447448663125074, 0.2582, 4833876, 4833876
16-04-20,08:24:51,1350858, XBt, 6434934, 80756, -3298, 0, 0, 6515690, 6512392, 0.6445226270163098, 0.2582, 4830575, 4830575
16-04-20,08:24:56,1350858, XBt, 6434934, 80756, -6499, 0, 0, 6515690, 6509191, 0.6443478152661367, 0.2584, 4827372, 4827372
16-04-20,08:25:01,1350858, XBt, 6434934, 80756, -6208, 0, 0, 6515690, 6509482, 0.6443637143477776, 0.2584, 4827664, 4827664
16-04-20,08:25:06,1350858, XBt, 6434934, 80756, -5044, 0, 0, 6515690, 6510646, 0.6444272964618257, 0.2583, 4828828, 4828828
16-04-20,08:25:11,1350858, XBt, 6434934, 80756, -5626, 0, 0, 6515690, 6510064, 0.6443955082469235, 0.2583, 4828246, 4828246
16-04-20,08:25:16,1350858, XBt, 6434934, 80756, -6208, 0, 0, 6515690, 6509482, 0.6443637143477776, 0.2584, 4827663, 4827663
16-04-20,08:25:21,1350858, XBt, 6434934, 80756, -7663, 0, 0, 6515690, 6508027, 0.6442842047213387, 0.2584, 4826207, 4826207
16-04-20,08:25:26,1350858, XBt, 6434934, 80756, -9991, 0, 0, 6515690, 6505699, 0.644156915344531, 0.2585, 4823878, 4823878
16-04-20,08:25:33,1350858, XBt, 6434934, 81803, -7954, 0, 0, 6516737, 6508783, 1.287703400159446, 0.2582, 4828066, 4828066
16-04-20,08:25:37,1350858, XBt, 6434934, 81803, -10282, 0, 0, 6516737, 6506455, 1.2878063400115731, 0.258, 4827774, 4827774
16-04-20,08:25:41,1350858, XBt, 6434934, 81803, -8536, 0, 0, 6516737, 6508201, 1.2877291282183816, 0.2579, 4829522, 4829522
16-04-20,08:25:46,1350858, XBt, 6434934, 81803, -6790, 0, 0, 6516737, 6509947, 1.2876519578423604, 0.2579, 4831269, 4831269
16-04-20,08:25:51,1350858, XBt, 6434934, 81803, -5626, 0, 0, 6516737, 6511111, 1.2876005339180978, 0.2578, 4832433, 4832433
16-04-20,08:25:56,1350858, XBt, 6434934, 81803, -4462, 0, 0, 6516737, 6512275, 1.2875491283767961, 0.2578, 4833598, 4833598
16-04-20,08:26:01,1350858, XBt, 6434934, 81803, -4462, 0, 0, 6516737, 6512275, 1.2875491283767961, 0.2578, 4833599, 4833599
16-04-20,08:26:06,1350858, XBt, 6434934, 81803, -3880, 0, 0, 6516737, 6512857, 1.2875234324966753, 0.2577, 4834181, 4834181
16-04-20,08:26:11,1350858, XBt, 6434934, 81803, -12610, 0, 0, 6516737, 6504127, 1.2879093535535207, 0.2581, 4825445, 4825445
16-04-20,08:26:16,1350858, XBt, 6434934, 81803, -15520, 0, 0, 6516737, 6501217, 1.2880382242278638, 0.2582, 4822532, 4822532
16-04-20,08:26:21,1350858, XBt, 6434934, 81803, -14356, 0, 0, 6516737, 6502381, 1.2879866621165386, 0.2582, 4823697, 4823697
16-04-20,08:26:26,1350858, XBt, 6434934, 81803, -20758, 0, 0, 6516737, 6495979, 1.2882704824014979, 0.2584, 4817291, 4817291
16-04-20,08:26:31,1350858, XBt, 6434934, 81803, -15520, 0, 0, 6516737, 6501217, 1.2880382242278638, 0.2582, 4822532, 4822532
16-04-20,08:26:36,1350858, XBt, 6434934, 81803, -16684, 0, 0, 6516737, 6500053, 1.288089804806207, 0.2583, 4821368, 4821368
16-04-20,08:26:41,1350858, XBt, 6434934, 81803, -19594, 0, 0, 6516737, 6497143, 1.2882188371104037, 0.2584, 4818455, 4818455
16-04-20,08:26:46,1350858, XBt, 6434934, 81803, -19012, 0, 0, 6516737, 6497725, 1.2881930214036452, 0.2583, 4819038, 4819038
16-04-20,08:26:51,1350858, XBt, 6434934, 81803, -25414, 0, 0, 6516737, 6491323, 1.2884772487827212, 0.2586, 4812631, 4812631
16-04-20,08:26:55,1350858, XBt, 6434934, 81803, -25414, 0, 0, 6516737, 6491323, 1.2884772487827212, 0.2586, 4812632, 4812632
16-04-20,08:26:56,1350858, XBt, 6434934, 81803, -26578, 0, 0, 6516737, 6490159, 1.2885289867320662, 0.2587, 4811467, 4811467
16-04-20,08:27:06,1350858, XBt, 6434934, 81803, -25996, 0, 0, 6516737, 6490741, 1.2885031154378213, 0.2586, 4812049, 4812049
16-04-20,08:27:11,1350858, XBt, 6434934, 81803, -29488, 0, 0, 6516737, 6487249, 1.2886584128341614, 0.2588, 4808554, 4808554
16-04-20,08:27:16,1350858, XBt, 6434934, 81803, -31234, 0, 0, 6516737, 6485503, 1.2887361242451048, 0.2588, 4806806, 4806806
16-04-20,08:27:21,1350858, XBt, 6434934, 81803, -35308, 0, 0, 6516737, 6481429, 1.2889176136929064, 0.259, 4802729, 4802729
16-04-20,08:27:23,1350858, XBt, 6434934, 81803, -35308, 0, 0, 6516737, 6481429, 1.2889176136929064, 0.259, 4802730, 4802730
16-04-20,08:27:26,1350858, XBt, 6434934, 81803, -34144, 0, 0, 6516737, 6482593, 1.288865736287933, 0.259, 4803894, 4803894
16-04-20,08:27:31,1350858, XBt, 6434934, 81803, -30070, 0, 0, 6516737, 6486667, 1.2886843119895008, 0.2588, 4807972, 4807972
16-04-20,08:27:36,1350858, XBt, 6434934, 81803, -21922, 0, 0, 6516737, 6494815, 1.2883221462043184, 0.2585, 4816126, 4816126
16-04-20,08:27:41,1350858, XBt, 6434934, 81803, -20758, 0, 0, 6516737, 6495979, 1.2882704824014979, 0.2584, 4817290, 4817290
16-04-20,08:27:46,1350858, XBt, 6434934, 81803, -13774, 0, 0, 6516737, 6502963, 1.2879608879829088, 0.2581, 4824280, 4824280
16-04-20,08:27:51,1350858, XBt, 6434934, 81803, -9700, 0, 0, 6516737, 6507037, 1.2877805981432102, 0.258, 4828357, 4828357
16-04-20,08:27:56,1350858, XBt, 6434934, 81803, -5626, 0, 0, 6516737, 6511111, 1.2876005339180978, 0.2578, 4832434, 4832434
16-04-20,08:28:01,1350858, XBt, 6434934, 81803, -3880, 0, 0, 6516737, 6512857, 1.2875234324966753, 0.2577, 4834181, 4834181
16-04-20,08:28:06,1350858, XBt, 6434934, 81803, -6208, 0, 0, 6516737, 6510529, 1.2876262435817427, 0.2578, 4831852, 4831852
16-04-20,08:28:11,1350858, XBt, 6434934, 81803, -8536, 0, 0, 6516737, 6508201, 1.2877291282183816, 0.2579, 4829522, 4829522
16-04-20,08:28:17,1350858, XBt, 6434934, 81803, -4462, 0, 0, 6516737, 6512275, 1.2875491283767961, 0.2578, 4833599, 4833599
16-04-20,08:28:22,1350858, XBt, 6434934, 81803, -3880, 0, 0, 6516737, 6512857, 1.2875234324966753, 0.2577, 4834181, 4834181
16-04-20,08:28:27,1350858, XBt, 6434934, 81803, -4462, 0, 0, 6516737, 6512275, 1.2875491283767961, 0.2578, 4833599, 4833599
16-04-20,08:28:31,1350858, XBt, 6434934, 81803, -5626, 0, 0, 6516737, 6511111, 1.2876005339180978, 0.2578, 4832434, 4832434
16-04-20,08:28:36,1350858, XBt, 6434934, 81803, -6208, 0, 0, 6516737, 6510529, 1.2876262435817427, 0.2578, 4831851, 4831851
16-04-20,08:28:42,1350858, XBt, 6434934, 81803, -4462, 0, 0, 6516737, 6512275, 1.2875491283767961, 0.2578, 4833599, 4833599
16-04-20,08:28:52,1350858, XBt, 6434934, 81803, -10864, 0, 0, 6516737, 6505873, 1.2878320864855493, 0.258, 4827192, 4827192
16-04-20,08:29:01,1350858, XBt, 6434934, 81803, -12610, 0, 0, 6516737, 6504127, 1.2879093535535207, 0.2581, 4825444, 4825444
16-04-20,08:29:06,1350858, XBt, 6434934, 81803, -12610, 0, 0, 6516737, 6504127, 1.2879093535535207, 0.2581, 4825445, 4825445
16-04-20,08:29:11,1350858, XBt, 6434934, 81803, -12028, 0, 0, 6516737, 6504709, 1.2878835932552863, 0.2581, 4826027, 4826027
16-04-20,08:29:16,1350858, XBt, 6434934, 81803, -12028, 0, 0, 6516737, 6504709, 1.2878835932552863, 0.2581, 4826028, 4826028
16-04-20,08:29:21,1350858, XBt, 6434934, 81803, -9118, 0, 0, 6516737, 6507619, 1.2877548608792249, 0.258, 4828940, 4828940
16-04-20,08:29:26,1350858, XBt, 6434934, 81803, -5626, 0, 0, 6516737, 6511111, 1.2876005339180978, 0.2578, 4832434, 4832434
16-04-20,08:29:32,1350858, XBt, 6434934, 81803, -7372, 0, 0, 6516737, 6509365, 1.2876776767011835, 0.2579, 4830686, 4830686
16-04-20,08:29:36,1350858, XBt, 6434934, 81803, -6790, 0, 0, 6516737, 6509947, 1.2876519578423604, 0.2579, 4831269, 4831269
16-04-20,08:29:51,1350858, XBt, 6434934, 81803, -6208, 0, 0, 6516737, 6510529, 1.2876262435817427, 0.2578, 4831851, 4831851
16-04-20,08:29:57,1350858, XBt, 6434934, 81803, -7372, 0, 0, 6516737, 6509365, 1.2876776767011835, 0.2579, 4830687, 4830687
16-04-20,08:30:02,1350858, XBt, 6434934, 81803, -9118, 0, 0, 6516737, 6507619, 1.2877548608792249, 0.258, 4828939, 4828939
16-04-20,08:30:06,1350858, XBt, 6434934, 81803, -9118, 0, 0, 6516737, 6507619, 1.2877548608792249, 0.258, 4828940, 4828940
16-04-20,08:30:11,1350858, XBt, 6434934, 81803, -13192, 0, 0, 6516737, 6503545, 1.2879351184623156, 0.2581, 4824862, 4824862
16-04-20,08:30:16,1350858, XBt, 6434934, 81803, -17266, 0, 0, 6516737, 6499471, 1.2881156020236109, 0.2583, 4820785, 4820785
16-04-20,08:30:21,1350858, XBt, 6434934, 81803, -16102, 0, 0, 6516737, 6500635, 1.2880640122080382, 0.2582, 4821950, 4821950
16-04-20,08:30:26,1350858, XBt, 6434934, 81803, -18430, 0, 0, 6516737, 6498307, 1.2881672103210882, 0.2583, 4819621, 4819621
16-04-20,08:30:31,1350858, XBt, 6434934, 81803, -24832, 0, 0, 6516737, 6491905, 1.288451386765518, 0.2586, 4813214, 4813214
16-04-20,08:30:37,1350858, XBt, 6434934, 81803, -27160, 0, 0, 6516737, 6489577, 1.2885548626667038, 0.2587, 4810884, 4810884
16-04-20,08:30:41,1350858, XBt, 6434934, 81803, -28906, 0, 0, 6516737, 6487831, 1.2886325183254619, 0.2587, 4809136, 4809136
16-04-20,08:30:46,1350858, XBt, 6434934, 81803, -28324, 0, 0, 6516737, 6488413, 1.2886066284621525, 0.2587, 4809719, 4809719
16-04-20,08:30:51,1350858, XBt, 6434934, 81803, -19012, 0, 0, 6516737, 6497725, 1.2881930214036452, 0.2584, 4819037, 4819037
16-04-20,08:30:56,1350858, XBt, 6434934, 81803, -19012, 0, 0, 6516737, 6497725, 1.2881930214036452, 0.2583, 4819038, 4819038
16-04-20,08:31:02,1350858, XBt, 6434934, 81803, -20176, 0, 0, 6516737, 6496561, 1.288244657442607, 0.2584, 4817873, 4817873
16-04-20,08:31:07,1350858, XBt, 6434934, 81803, -24832, 0, 0, 6516737, 6491905, 1.288451386765518, 0.2586, 4813213, 4813213
16-04-20,08:31:11,1350858, XBt, 6434934, 81803, -26578, 0, 0, 6516737, 6490159, 1.2885289867320662, 0.2587, 4811466, 4811466
16-04-20,08:31:16,1350858, XBt, 6434934, 81803, -30652, 0, 0, 6516737, 6486085, 1.2887102157927317, 0.2588, 4807389, 4807389
16-04-20,08:31:21,1350858, XBt, 6434934, 81803, -37054, 0, 0, 6516737, 6479683, 1.2889954647472723, 0.2591, 4800983, 4800983
16-04-20,08:31:26,1350858, XBt, 6434934, 81803, -41128, 0, 0, 6516737, 6475609, 1.2891772804689103, 0.2592, 4796905, 4796905
16-04-20,08:31:27,1350858, XBt, 6434934, 81803, -41128, 0, 0, 6516737, 6475609, 1.2891772804689103, 0.2592, 4796906, 4796906
16-04-20,08:31:31,1350858, XBt, 6434934, 81803, -42874, 0, 0, 6516737, 6473863, 1.2892552715434356, 0.2593, 4795158, 4795158
16-04-20,08:31:37,1350858, XBt, 6434934, 81803, -58588, 0, 0, 6516737, 6458149, 1.289959088896834, 0.2599, 4779432, 4779432
16-04-20,08:31:38,1350858, XBt, 6434934, 81803, -58588, 0, 0, 6516737, 6458149, 1.289959088896834, 0.2599, 4779433, 4779433
16-04-20,08:31:42,1350858, XBt, 6434934, 81803, -53350, 0, 0, 6516737, 6463387, 1.2897241028581454, 0.2597, 4784674, 4784674
16-04-20,08:31:46,1350858, XBt, 6434934, 81803, -55096, 0, 0, 6516737, 6461641, 1.2898023892073236, 0.2598, 4782927, 4782927
16-04-20,08:31:51,1350858, XBt, 6434934, 81803, -56260, 0, 0, 6516737, 6460477, 1.289854603615182, 0.2598, 4781762, 4781762
16-04-20,08:31:56,1350858, XBt, 6434934, 81803, -66154, 0, 0, 6516737, 6450583, 1.2902991869107026, 0.2602, 4771860, 4771860
16-04-20,08:32:00,1350858, XBt, 6434934, 81803, -66154, 0, 0, 6516737, 6450583, 1.2902991869107026, 0.2602, 4771861, 4771861
16-04-20,08:32:01,1350858, XBt, 6434934, 81803, -63826, 0, 0, 6516737, 6452911, 1.2901944564243952, 0.2601, 4774190, 4774190
16-04-20,08:32:07,1350858, XBt, 6434934, 81803, -66154, 0, 0, 6516737, 6450583, 1.2902991869107026, 0.2602, 4771861, 4771861
16-04-20,08:32:12,1350858, XBt, 6434934, 81803, -68482, 0, 0, 6516737, 6448255, 1.2904039930182662, 0.2603, 4769531, 4769531
16-04-20,08:32:21,1350858, XBt, 6434934, 81803, -109222, 0, 0, 6516737, 6407515, 1.2922504278179607, 0.262, 4728760, 4728760
16-04-20,08:32:23,1350858, XBt, 6434934, 81803, -109222, 0, 0, 6516737, 6407515, 1.2922504278179607, 0.262, 4728761, 4728761
16-04-20,08:32:24,1350858, XBt, 6434934, 83529, -115527, 0, 0, 6518463, 6402936, 2.3708200425554775, 0.2604, 4735666, 4735666
16-04-20,08:32:26,1350858, XBt, 6434934, 83529, -127264, 0, 0, 6518463, 6391199, 2.37333745984126, 0.2619, 4717610, 4717610
16-04-20,08:32:27,1350858, XBt, 6434934, 85592, -105730, 0, 0, 6520526, 6414796, 3.6543927507593383, 0.2633, 4725863, 4725863
16-04-20,08:32:29,1350858, XBt, 6434934, 85592, -105730, 0, 0, 6520526, 6414796, 3.6543927507593383, 0.2599, 4747413, 4747413
16-04-20,08:32:31,1350858, XBt, 6434934, 85592, -189829, 0, 0, 6520526, 6330697, 3.6896545514656602, 0.2634, 4663250, 4663250
16-04-20,08:32:35,1350858, XBt, 6434934, 85592, -189829, 0, 0, 6520526, 6330697, 3.6896545514656602, 0.2634, 4663251, 4663251
16-04-20,08:32:36,1350858, XBt, 6434934, 85592, -178286, 0, 0, 6520526, 6342240, 3.68475932793461, 0.2629, 4674802, 4674802
16-04-20,08:32:41,1350858, XBt, 6434934, 85592, -171690, 0, 0, 6520526, 6348836, 3.6819700493129766, 0.2626, 4681402, 4681402
16-04-20,08:32:47,1350858, XBt, 6434934, 85592, -130465, 0, 0, 6520526, 6390061, 3.6646675203883032, 0.2609, 4722658, 4722658
16-04-20,08:32:51,1350858, XBt, 6434934, 85592, -137061, 0, 0, 6520526, 6383465, 3.667420906983903, 0.2612, 4716058, 4716058
16-04-20,08:32:56,1350858, XBt, 6434934, 85592, -171690, 0, 0, 6520526, 6348836, 3.6819700493129766, 0.2626, 4681403, 4681403
16-04-20,08:33:01,1350858, XBt, 6434934, 85592, -168392, 0, 0, 6520526, 6352134, 3.6805775822739255, 0.2625, 4684703, 4684703
16-04-20,08:33:08,1350858, XBt, 6434934, 85592, -184882, 0, 0, 6520526, 6335644, 3.6875544143578773, 0.2632, 4668201, 4668201
16-04-20,08:33:12,1350858, XBt, 6434934, 85592, -168392, 0, 0, 6520526, 6352134, 3.6805775822739255, 0.2625, 4684703, 4684703
16-04-20,08:33:16,1350858, XBt, 6434934, 85592, -161796, 0, 0, 6520526, 6358730, 3.6777969814727154, 0.2622, 4691304, 4691304
16-04-20,08:33:21,1350858, XBt, 6434934, 85592, -174988, 0, 0, 6520526, 6345538, 3.6833639637805335, 0.2628, 4678103, 4678103
16-04-20,08:33:27,1350858, XBt, 6434934, 85592, -166743, 0, 0, 6520526, 6353783, 3.679881890835743, 0.2624, 4686354, 4686354
16-04-20,08:33:31,1350858, XBt, 6434934, 85592, -189829, 0, 0, 6520526, 6330697, 3.6896545514656602, 0.2634, 4663250, 4663250
16-04-20,08:33:36,1350858, XBt, 6434934, 85592, -196425, 0, 0, 6520526, 6324101, 3.692459845280776, 0.2637, 4656650, 4656650
16-04-20,08:33:39,1350858, XBt, 6434934, 87988, -167907, 0, 0, 6522922, 6355015, 5.187526386641101, 0.2657, 4666236, 4666236
16-04-20,08:33:41,1350858, XBt, 6434934, 87988, -242403, 0, 0, 6522922, 6280519, 5.237196480099813, 0.2644, 4620223, 4620223
16-04-20,08:33:46,1350858, XBt, 6434934, 87988, -330867, 0, 0, 6522922, 6192055, 5.2977320130392895, 0.2681, 4531692, 4531692
16-04-20,08:33:47,1350858, XBt, 6434934, 87988, -330867, 0, 0, 6522922, 6192055, 5.2977320130392895, 0.2681, 4531693, 4531693
16-04-20,08:33:48,1350858, XBt, 6434934, 90715, -306811, 0, 0, 6525649, 6218838, 7.033221318838021, 0.2695, 4542604, 4542604
16-04-20,08:33:52,1350858, XBt, 6434934, 90715, -465115, 0, 0, 6525649, 6060534, 7.190811898753476, 0.2726, 4408255, 4408255
16-04-20,08:33:57,1350858, XBt, 6434934, 90715, -558235, 0, 0, 6525649, 5967414, 7.287417966978661, 0.2769, 4315065, 4315065
16-04-20,08:33:58,1350858, XBt, 6434934, 90715, -558235, 0, 0, 6525649, 5967414, 7.287417966978661, 0.2769, 4315066, 4315066
16-04-20,08:33:59,1350858, XBt, 6434934, 93764, -524188, 0, 0, 6528698, 6004510, 9.279320044433268, 0.2793, 4327262, 4327262
16-04-20,08:34:01,1350858, XBt, 6434934, 93764, -476464, 0, 0, 6528698, 6052234, 9.21403468537403, 0.2715, 4409094, 4409094
16-04-20,08:34:06,1350858, XBt, 6434934, 93764, -381016, 0, 0, 6528698, 6147682, 9.086504799695234, 0.2673, 4504613, 4504613
16-04-20,08:34:12,1350858, XBt, 6434934, 93764, -289545, 0, 0, 6528698, 6239153, 8.967950136821456, 0.2633, 4596152, 4596152
16-04-20,08:34:17,1350858, XBt, 6434934, 93764, -293522, 0, 0, 6528698, 6235176, 8.973032357065783, 0.2635, 4592173, 4592173
16-04-20,08:34:21,1350858, XBt, 6434934, 93764, -345223, 0, 0, 6528698, 6183475, 9.039696125560466, 0.2657, 4540433, 4540433
