23-04-20,00:00:00,account, currency, amount, realisedPnl, unrealisedPnl, indicativeTax, unrealisedProfit, walletBalance, marginBalance, marginLeverage, marginUsedPcnt, availableMargin, withdrawableMargin
23-04-20,06:11:11,1350858, XBt, 6663429, 0, 0, 0, 0, 6663429, 6663429, 0, 0.2813, 4788834, 4788834
23-04-20,06:11:11,1350858, XBt, 6663429, 0, 0, 0, 0, 6663429, 6663429, 0, 0.2813, 4788834, 4788834
23-04-20,06:31:46,1350858, XBt, 6663429, 357, -1010, 0, 0, 6663786, 6662776, 0.2144825219998391, 0.2809, 4791044, 4791044
23-04-20,06:31:46,1350858, XBt, 6663429, 357, -1010, 0, 0, 6663786, 6662776, 0.2144825219998391, 0.2809, 4791044, 4791044
23-04-20,06:31:47,1350858, XBt, 6663429, 357, -1111, 0, 0, 6663786, 6662675, 0.21447061428030034, 0.2811, 4789932, 4789932
23-04-20,06:31:47,1350858, XBt, 6663429, 357, -1111, 0, 0, 6663786, 6662675, 0.21447061428030034, 0.2811, 4789932, 4789932
23-04-20,06:31:48,1350858, XBt, 6663429, 357, -1111, 0, 0, 6663786, 6662675, 0.21447061428030034, 0.258, 4943923, 4943923
23-04-20,06:31:48,1350858, XBt, 6663429, 357, -1111, 0, 0, 6663786, 6662675, 0.21447061428030034, 0.258, 4943923, 4943923
23-04-20,06:31:52,1350858, XBt, 6663429, 357, -1212, 0, 0, 6663786, 6662574, 0.214458706199736, 0.258, 4943821, 4943821
23-04-20,06:31:52,1350858, XBt, 6663429, 357, -1212, 0, 0, 6663786, 6662574, 0.214458706199736, 0.258, 4943821, 4943821
23-04-20,06:31:57,1350858, XBt, 6663429, 357, -1313, 0, 0, 6663786, 6662473, 0.21444679775812975, 0.258, 4943720, 4943720
23-04-20,06:31:57,1350858, XBt, 6663429, 357, -1313, 0, 0, 6663786, 6662473, 0.21444679775812975, 0.258, 4943720, 4943720
23-04-20,06:32:01,1350858, XBt, 6663429, 357, -1313, 0, 0, 6663786, 6662473, 0.21444679775812975, 0.258, 4943721, 4943721
23-04-20,06:32:01,1350858, XBt, 6663429, 357, -1313, 0, 0, 6663786, 6662473, 0.21444679775812975, 0.258, 4943721, 4943721
23-04-20,06:32:12,1350858, XBt, 6663429, 357, -1212, 0, 0, 6663786, 6662574, 0.214458706199736, 0.258, 4943822, 4943822
23-04-20,06:32:12,1350858, XBt, 6663429, 357, -1212, 0, 0, 6663786, 6662574, 0.214458706199736, 0.258, 4943822, 4943822
23-04-20,06:32:17,1350858, XBt, 6663429, 357, -1515, 0, 0, 6663786, 6662271, 0.21442297979172567, 0.258, 4943518, 4943518
23-04-20,06:32:17,1350858, XBt, 6663429, 357, -1515, 0, 0, 6663786, 6662271, 0.21442297979172567, 0.258, 4943518, 4943518
23-04-20,06:32:22,1350858, XBt, 6663429, 357, -1616, 0, 0, 6663786, 6662170, 0.21441107026689502, 0.258, 4943417, 4943417
23-04-20,06:32:22,1350858, XBt, 6663429, 357, -1616, 0, 0, 6663786, 6662170, 0.21441107026689502, 0.258, 4943417, 4943417
23-04-20,06:32:27,1350858, XBt, 6663429, 357, -1515, 0, 0, 6663786, 6662271, 0.21442297979172567, 0.258, 4943519, 4943519
23-04-20,06:32:27,1350858, XBt, 6663429, 357, -1515, 0, 0, 6663786, 6662271, 0.21442297979172567, 0.258, 4943519, 4943519
23-04-20,06:32:32,1350858, XBt, 6663429, 357, -1313, 0, 0, 6663786, 6662473, 0.21444679775812975, 0.258, 4943721, 4943721
23-04-20,06:32:32,1350858, XBt, 6663429, 357, -1313, 0, 0, 6663786, 6662473, 0.21444679775812975, 0.258, 4943721, 4943721
23-04-20,06:32:37,1350858, XBt, 6663429, 357, -1616, 0, 0, 6663786, 6662170, 0.21441107026689502, 0.258, 4943417, 4943417
23-04-20,06:32:37,1350858, XBt, 6663429, 357, -1616, 0, 0, 6663786, 6662170, 0.21441107026689502, 0.258, 4943417, 4943417
23-04-20,06:32:47,1350858, XBt, 6663429, 357, -1414, 0, 0, 6663786, 6662372, 0.2144348889554651, 0.258, 4943620, 4943620
23-04-20,06:32:47,1350858, XBt, 6663429, 357, -1414, 0, 0, 6663786, 6662372, 0.2144348889554651, 0.258, 4943620, 4943620
23-04-20,06:32:51,1350858, XBt, 6663429, 357, -1515, 0, 0, 6663786, 6662271, 0.21442297979172567, 0.258, 4943518, 4943518
23-04-20,06:32:52,1350858, XBt, 6663429, 357, -1515, 0, 0, 6663786, 6662271, 0.21442297979172567, 0.258, 4943518, 4943518
23-04-20,06:32:56,1350858, XBt, 6663429, 357, -1515, 0, 0, 6663786, 6662271, 0.21442297979172567, 0.258, 4943519, 4943519
23-04-20,06:32:56,1350858, XBt, 6663429, 357, -1515, 0, 0, 6663786, 6662271, 0.21442297979172567, 0.258, 4943519, 4943519
23-04-20,06:33:02,1350858, XBt, 6663429, 357, -1616, 0, 0, 6663786, 6662170, 0.21441107026689502, 0.258, 4943417, 4943417
23-04-20,06:33:02,1350858, XBt, 6663429, 357, -1616, 0, 0, 6663786, 6662170, 0.21441107026689502, 0.258, 4943417, 4943417
23-04-20,06:33:11,1350858, XBt, 6663429, 357, -1717, 0, 0, 6663786, 6662069, 0.21439916038095672, 0.258, 4943316, 4943316
23-04-20,06:33:11,1350858, XBt, 6663429, 357, -1717, 0, 0, 6663786, 6662069, 0.21439916038095672, 0.258, 4943316, 4943316
23-04-20,06:33:16,1350858, XBt, 6663429, 357, -1818, 0, 0, 6663786, 6661968, 0.21438725013389437, 0.258, 4943215, 4943215
23-04-20,06:33:17,1350858, XBt, 6663429, 357, -1818, 0, 0, 6663786, 6661968, 0.21438725013389437, 0.258, 4943215, 4943215
23-04-20,06:33:21,1350858, XBt, 6663429, 357, -1919, 0, 0, 6663786, 6661867, 0.21437533952569152, 0.258, 4943114, 4943114
23-04-20,06:33:21,1350858, XBt, 6663429, 357, -1919, 0, 0, 6663786, 6661867, 0.21437533952569152, 0.258, 4943114, 4943114
23-04-20,06:33:31,1350858, XBt, 6663429, 357, -1515, 0, 0, 6663786, 6662271, 0.21442297979172567, 0.258, 4943519, 4943519
23-04-20,06:33:31,1350858, XBt, 6663429, 357, -1515, 0, 0, 6663786, 6662271, 0.21442297979172567, 0.258, 4943519, 4943519
23-04-20,06:33:36,1350858, XBt, 6663429, 357, -1616, 0, 0, 6663786, 6662170, 0.21441107026689502, 0.258, 4943417, 4943417
23-04-20,06:33:36,1350858, XBt, 6663429, 357, -1616, 0, 0, 6663786, 6662170, 0.21441107026689502, 0.258, 4943417, 4943417
23-04-20,06:33:46,1350858, XBt, 6663429, 357, -1818, 0, 0, 6663786, 6661968, 0.21438725013389437, 0.258, 4943215, 4943215
